accession	altitude	assembly_quality	assembly_software	base_count	binning_software	bio_material	broker_name	cell_line	cell_type	center_name	checklist	collected_by	collection_date	collection_date_submitted	completeness_score	contamination_score	country	cram_index_aspera	cram_index_ftp	cram_index_galaxy	cultivar	culture_collection	depth	description	dev_stage	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_package	environmental_sample	experiment_accession	experiment_alias	experiment_title	experimental_factor	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	germline	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_layout	library_name	library_selection	library_source	library_strategy	location	lon	mating_type	nominal_length	nominal_sdev	parent_study	ph	project_name	protocol_label	read_count	run_accession	run_alias	salinity	sample_accession	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_title	sampling_campaign	sampling_platform	sampling_site	scientific_name	secondary_sample_accession	secondary_study_accession	sequencing_method	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	strain	study_accession	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_sex	target_gene	tax_id	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	variety
SAMEA4666205				1455078750						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585940/21543_7#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585940/21543_7#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585940/21543_7#13.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602737	SC_EXP_21543_7#13	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_2.fastq.gz	228529299;239135939	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585940/ERR2585940_2.fastq.gz	f3b4e1248d4c853ceb7e8f5b71295578;b79c58511466d8396dc168a046b6140a	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:E2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					19401050	ERR2585940	SC_RUN_21543_7#13		SAMEA4666205	db6dcda0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486823	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585940/21543_7#13.cram	355745574	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585940/21543_7#13.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585940/21543_7#13.cram		6436de23b41090e6dded5c90e5315635			9606						
SAMEA4666206				1313710650						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585941/21543_7#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585941/21543_7#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585941/21543_7#14.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602738	SC_EXP_21543_7#14	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_2.fastq.gz	206796178;218498284	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585941/ERR2585941_2.fastq.gz	696bb1455f9cd8667d311a035b28cb09;c3262b192b3390618d757c9cf407efe0	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:F2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					17516142	ERR2585941	SC_RUN_21543_7#14		SAMEA4666206	db7547b0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486824	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585941/21543_7#14.cram	324844491	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585941/21543_7#14.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585941/21543_7#14.cram		4163eb27189b5d11ddc7eaccc8c83be0			9606						
SAMEA4666207				1694070750						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585942/21543_7#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585942/21543_7#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585942/21543_7#15.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602739	SC_EXP_21543_7#15	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_2.fastq.gz	263040950;279261973	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2585942/ERR2585942_2.fastq.gz	b82941c3adb44696c0797c3ee0d70416;3547ee3040f93576f5baaa3f55c65562	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:G2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					22587610	ERR2585942	SC_RUN_21543_7#15		SAMEA4666207	db7c73a0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486825	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585942/21543_7#15.cram	422141567	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585942/21543_7#15.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585942/21543_7#15.cram		7af3086f5b55d6028ecbf0c5e4718765			9606						
SAMEA4666205				1463633250						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585943/21543_8#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585943/21543_8#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585943/21543_8#13.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602740	SC_EXP_21543_8#13	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_2.fastq.gz	231979891;244897539	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2585943/ERR2585943_2.fastq.gz	40081660ff992a48f7a1970da367e79f;d3dc68391607ebd3af518b9c5d40239c	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:E2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					19515110	ERR2585943	SC_RUN_21543_8#13		SAMEA4666205	db6dcda0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486823	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585943/21543_8#13.cram	362134241	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585943/21543_8#13.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585943/21543_8#13.cram		7abec387ed4221bec9f9ba3389ff2fa8			9606						
SAMEA4666206				1321086450						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585944/21543_8#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585944/21543_8#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585944/21543_8#14.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602741	SC_EXP_21543_8#14	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_2.fastq.gz	210120299;223738791	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2585944/ERR2585944_2.fastq.gz	6c18b979f83ea9d525c797cad466012e;19e49a6c6b4c940faee0637d31e6e861	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:F2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					17614486	ERR2585944	SC_RUN_21543_8#14		SAMEA4666206	db7547b0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486824	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585944/21543_8#14.cram	330791432	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585944/21543_8#14.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585944/21543_8#14.cram		45f89775995f75ef88ec97cdfe46ea9a			9606						
SAMEA4666207				1701037800						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585945/21543_8#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585945/21543_8#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585945/21543_8#15.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602742	SC_EXP_21543_8#15	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_2.fastq.gz	266862940;285579880	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2585945/ERR2585945_2.fastq.gz	1e6d15826268a2e7a27008e4e90d0e5f;55fe40703771f94c9a60f8f2db303af1	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN470896U:G2	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					22680504	ERR2585945	SC_RUN_21543_8#15		SAMEA4666207	db7c73a0-abdc-11e6-8d8d-3c4a9275d6c8			Homo Sapien		Homo Sapien				Homo sapiens	ERS2486825	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585945/21543_8#15.cram	429294293	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585945/21543_8#15.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585945/21543_8#15.cram		d14b0ae567eb785cc9e7f9ba32098a57			9606						
SAMEA4666208				2405480100						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585946/21908_1#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585946/21908_1#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585946/21908_1#4.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602743	SC_EXP_21908_1#4	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_2.fastq.gz	817567536;857068439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2585946/ERR2585946_2.fastq.gz	b06d1fa45c5574e13aa842775ad841bd;e35cc27c337d190366849fb6b8e8151a	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:D1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					32073068	ERR2585946	SC_RUN_21908_1#4		SAMEA4666208	c6864600-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486826	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585946/21908_1#4.cram	1379624328	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585946/21908_1#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585946/21908_1#4.cram		43fdb132457474a85d8190c16f671daf			9606						
SAMEA4666209				2184621900						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585947/21908_1#5.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585947/21908_1#5.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585947/21908_1#5.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602744	SC_EXP_21908_1#5	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_2.fastq.gz	738831401;780950646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2585947/ERR2585947_2.fastq.gz	8100bb6090819f071c286898efe0f526;c6c7f2cf5f7a9c877d54ea2aad931a7e	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:E1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					29128292	ERR2585947	SC_RUN_21908_1#5		SAMEA4666209	c6953a20-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486827	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585947/21908_1#5.cram	1249904650	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585947/21908_1#5.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585947/21908_1#5.cram		8e060e15acf40c7c486efd49a091407c			9606						
SAMEA4666210				948827850						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585948/21908_1#6.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585948/21908_1#6.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585948/21908_1#6.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602745	SC_EXP_21908_1#6	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_2.fastq.gz	330959976;352461193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2585948/ERR2585948_2.fastq.gz	4efa789656921cd5cc506897d723c803;0b1ecc8a8b6bee08431f7759bf0c1d30	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:F1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					12651038	ERR2585948	SC_RUN_21908_1#6		SAMEA4666210	c69c8d20-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486828	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585948/21908_1#6.cram	551608655	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585948/21908_1#6.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585948/21908_1#6.cram		087691fd327b4be75d13993128460c2e			9606						
SAMEA4666208				2467155750						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585949/21908_2#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585949/21908_2#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585949/21908_2#4.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602746	SC_EXP_21908_2#4	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_2.fastq.gz	841560450;879528093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2585949/ERR2585949_2.fastq.gz	a50a01a89eaab4987d46b18f6cc32c24;0fc8ad7ea93282168d253f37f7470d92	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:D1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					32895410	ERR2585949	SC_RUN_21908_2#4		SAMEA4666208	c6864600-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486826	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585949/21908_2#4.cram	1420702614	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585949/21908_2#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585949/21908_2#4.cram		64fe682725ad68ff7836949e28cdb2a5			9606						
SAMEA4666209				2232595650						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585950/21908_2#5.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585950/21908_2#5.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585950/21908_2#5.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602747	SC_EXP_21908_2#5	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_2.fastq.gz	758055632;798228821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2585950/ERR2585950_2.fastq.gz	fa5e565a8bcfdf9e663bff2ade8678dc;25b0bf22c3a92accd9f781b462f42f0b	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:E1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					29767942	ERR2585950	SC_RUN_21908_2#5		SAMEA4666209	c6953a20-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486827	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585950/21908_2#5.cram	1283120413	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585950/21908_2#5.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585950/21908_2#5.cram		8feaa739bd803db5f3ace80a11dc7cec			9606						
