run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
ERR2598178	ERP109002	SAMEA4690100	ERS2510284	ERX2614459	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5914sTS.Human.Ovary.4w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	25382339	2563616239	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5914sTS.Human.Ovary.4w.Female_s	E-MTAB-6814:5914sTS.Human.Ovary.4w.Female	1462727048	ad3d798c8d4dfe4fa42dc39828732231	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598178/ERR2598178.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598178/ERR2598178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598178/ERR2598178.fastq.gz	1359221651	596bbb0f5ceae6cff3414f9093f67c0e	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598178/5914sTS.Human.Ovary.4w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598178/5914sTS.Human.Ovary.4w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598178/5914sTS.Human.Ovary.4w.Female.fastq.gz	FASTQ	962658554	f1a95763694c1cb04609a27ce845b271	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598178	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598178	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598178	E-MTAB-6814:5914sTS.Human.Ovary.4w.Female	ArrayExpress	5914sTS.Human.Ovary.4w.Female		2018-05-25
ERR2598140	ERP109002	SAMEA4690062	ERS2510246	ERX2614421	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5688sTS.Human.Kidney.18w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	29992504	3029242904	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5688sTS.Human.Kidney.18w.Male_s	E-MTAB-6814:5688sTS.Human.Kidney.18w.Male	1658014108	4fc3b10554e2ec1ccb9d8ec16ff4ff37	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598140/ERR2598140.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598140/ERR2598140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598140/ERR2598140.fastq.gz	1537137278	4eb9ad86112f2debf6604cbb86147c3b	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598140/5688sTS.Human.Kidney.18w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598140/5688sTS.Human.Kidney.18w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598140/5688sTS.Human.Kidney.18w.Male.fastq.gz	FASTQ	1091415885	4c1d995e830484691134ec8ca4ef3d70	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598140	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598140	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598140	E-MTAB-6814:5688sTS.Human.Kidney.18w.Male	ArrayExpress	5688sTS.Human.Kidney.18w.Male		2018-05-25
ERR2598142	ERP109002	SAMEA4690064	ERS2510248	ERX2614423	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5641sTS.Human.Liver.18w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	20264467	2046711167	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5641sTS.Human.Liver.18w.Female_s	E-MTAB-6814:5641sTS.Human.Liver.18w.Female	1062521188	b619845399ad7c3280a0dac89067fe3b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598142/ERR2598142.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598142/ERR2598142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598142/ERR2598142.fastq.gz	977209163	61b57157c0dc5f84ca0b6c16f6ced838	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598142/5641sTS.Human.Liver.18w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598142/5641sTS.Human.Liver.18w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598142/5641sTS.Human.Liver.18w.Female.fastq.gz	FASTQ	737055306	8e229c4a1b0f8e982923f1e2acc668f9	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598142	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598142	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598142	E-MTAB-6814:5641sTS.Human.Liver.18w.Female	ArrayExpress	5641sTS.Human.Liver.18w.Female		2018-05-25
ERR2598180	ERP109002	SAMEA4690102	ERS2510286	ERX2614461	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3669sTS.Human.Forebrain.CS16.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	29453432	2974796632	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3669sTS.Human.Forebrain.CS16.Male_s	E-MTAB-6814:3669sTS.Human.Forebrain.CS16.Male	1743192909	f17ce6ad169005ea2a9d21184e8de0bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598180/ERR2598180.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598180/ERR2598180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598180/ERR2598180.fastq.gz	1623408755	861dfee7de7629b6a74d2c4186571f30	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598180/3669sTS.Human.Forebrain.CS16.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598180/3669sTS.Human.Forebrain.CS16.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598180/3669sTS.Human.Forebrain.CS16.Male.fastq.gz	FASTQ	1151058642	241d970f787294f3559a1524ba5c87db	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598180	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598180	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598180	E-MTAB-6814:3669sTS.Human.Forebrain.CS16.Male	ArrayExpress	3669sTS.Human.Forebrain.CS16.Male		2018-05-25
ERR2598146	ERP109002	SAMEA4690068	ERS2510252	ERX2614427	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5949sTS.Human.Ovary.18w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	16589444	1675533844	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5949sTS.Human.Ovary.18w.Female_s	E-MTAB-6814:5949sTS.Human.Ovary.18w.Female	964083785	e210fa69c196022c808eb6f9660a25d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598146/ERR2598146.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598146/ERR2598146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598146/ERR2598146.fastq.gz	895576549	e49a340061b362a8026f6663f40a7b47	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598146/5949sTS.Human.Ovary.18w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598146/5949sTS.Human.Ovary.18w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598146/5949sTS.Human.Ovary.18w.Female.fastq.gz	FASTQ	634026927	71311cd80ca545ffd04f122270ca490b	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598146	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/006/ERR2598146	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598146	E-MTAB-6814:5949sTS.Human.Ovary.18w.Female	ArrayExpress	5949sTS.Human.Ovary.18w.Female		2018-05-25
ERR2598183	ERP109002	SAMEA4690105	ERS2510289	ERX2614464	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5642sTS.Human.Heart.5w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	28027137	2830740837	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5642sTS.Human.Heart.5w.Female_s	E-MTAB-6814:5642sTS.Human.Heart.5w.Female	1548783205	94b3e18648bbad68e58a9372b875345f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598183/ERR2598183.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598183/ERR2598183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598183/ERR2598183.fastq.gz	1435391761	40385865237870859bba84995e065730	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598183/5642sTS.Human.Heart.5w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598183/5642sTS.Human.Heart.5w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598183/5642sTS.Human.Heart.5w.Female.fastq.gz	FASTQ	1016288945	236bf7dd290ddb65db63e8f4ec1b32d6	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598183	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598183	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598183	E-MTAB-6814:5642sTS.Human.Heart.5w.Female	ArrayExpress	5642sTS.Human.Heart.5w.Female		2018-05-25
ERR2598148	ERP109002	SAMEA4690070	ERS2510254	ERX2614429	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5768sTS.Human.Brain.19w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	48402606	4888663206	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5768sTS.Human.Brain.19w.Male_s	E-MTAB-6814:5768sTS.Human.Brain.19w.Male	2681325389	382a3602c22bc6682c1c379985b1bd5a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598148/ERR2598148.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598148/ERR2598148.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598148/ERR2598148.fastq.gz	2490467762	2c4a4bb6bdd02a06deacb535ea1cbb81	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598148/5768sTS.Human.Brain.19w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598148/5768sTS.Human.Brain.19w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598148/5768sTS.Human.Brain.19w.Male.fastq.gz	FASTQ	1757748715	c29121d98c1e7f5866e2062db959e020	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598148	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598148	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598148	E-MTAB-6814:5768sTS.Human.Brain.19w.Male	ArrayExpress	5768sTS.Human.Brain.19w.Male		2018-05-25
ERR2598192	ERP109002	SAMEA4690114	ERS2510298	ERX2614473	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5958sTS.Human.Testis.5w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	34244365	3458680865	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5958sTS.Human.Testis.5w.Male_s	E-MTAB-6814:5958sTS.Human.Testis.5w.Male	2038545908	341c2d17adc130504bee780f963611d3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598192/ERR2598192.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598192/ERR2598192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598192/ERR2598192.fastq.gz	1900037403	10b96af6a94ab036d1f4cc80caf917b3	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598192/5958sTS.Human.Testis.5w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598192/5958sTS.Human.Testis.5w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598192/5958sTS.Human.Testis.5w.Male.fastq.gz	FASTQ	1360087066	4e7e2ab37cb54726029d434c2f96f35b	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598192	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598192	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598192	E-MTAB-6814:5958sTS.Human.Testis.5w.Male	ArrayExpress	5958sTS.Human.Testis.5w.Male		2018-05-25
ERR2598153	ERP109002	SAMEA4690075	ERS2510259	ERX2614434	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5777sTS.Human.Heart.19w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	45588018	4604389818	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5777sTS.Human.Heart.19w.Male_s	E-MTAB-6814:5777sTS.Human.Heart.19w.Male	2629668920	261210bc00e6b022d9e3b01c42771e08	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598153/ERR2598153.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598153/ERR2598153.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598153/ERR2598153.fastq.gz	2446048197	6b3ae3f3b27aa31af0d4c28b460b3167	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598153/5777sTS.Human.Heart.19w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598153/5777sTS.Human.Heart.19w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598153/5777sTS.Human.Heart.19w.Male.fastq.gz	FASTQ	1747389328	364d0a9b7c08287eae8ced596427ca31	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598153	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598153	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598153	E-MTAB-6814:5777sTS.Human.Heart.19w.Male	ArrayExpress	5777sTS.Human.Heart.19w.Male		2018-05-25
ERR2598193	ERP109002	SAMEA4690115	ERS2510299	ERX2614474	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2088sTS.Human.Heart.CS18.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	44204305	4464634805	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2088sTS.Human.Heart.CS18.Male_s	E-MTAB-6814:2088sTS.Human.Heart.CS18.Male	3633383964	9c14465046a93f4177bef81ad5d12651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598193/ERR2598193.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598193/ERR2598193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598193/ERR2598193.fastq.gz	3447989029	fd9d58c625d958887025865d09d0df16	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598193/2088sTS.Human.Heart.CS18.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598193/2088sTS.Human.Heart.CS18.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598193/2088sTS.Human.Heart.CS18.Male.fastq.gz	FASTQ	2839212446	b313ca030514dcfc2f014fc7f8ffbb74	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598193	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598193	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598193	E-MTAB-6814:2088sTS.Human.Heart.CS18.Male	ArrayExpress	2088sTS.Human.Heart.CS18.Male		2018-05-25
ERR2598155	ERP109002	SAMEA4690077	ERS2510261	ERX2614436	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5783sTS.Human.Heart.19w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	25409360	2566345360	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5783sTS.Human.Heart.19w.Female_s	E-MTAB-6814:5783sTS.Human.Heart.19w.Female	1496014199	c9b23ccce765be879f01caba025ebcb5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598155/ERR2598155.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598155/ERR2598155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598155/ERR2598155.fastq.gz	1391218935	305dda22a42aabde9dad17999e86d92a	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598155/5783sTS.Human.Heart.19w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598155/5783sTS.Human.Heart.19w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598155/5783sTS.Human.Heart.19w.Female.fastq.gz	FASTQ	1000939453	4ba9788732729b87c6a938cd0c2c2261	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598155	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598155	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598155	E-MTAB-6814:5783sTS.Human.Heart.19w.Female	ArrayExpress	5783sTS.Human.Heart.19w.Female		2018-05-25
ERR2598194	ERP109002	SAMEA4690116	ERS2510300	ERX2614475	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3675sTS.Human.Heart.CS17.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	28306394	2858945794	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3675sTS.Human.Heart.CS17.Female_s	E-MTAB-6814:3675sTS.Human.Heart.CS17.Female	1684316198	419c26580c1b94fd434cbbd4aa831161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598194/ERR2598194.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598194/ERR2598194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598194/ERR2598194.fastq.gz	1568667846	04e503e198d81f9ba326e353aa056ed1	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598194/3675sTS.Human.Heart.CS17.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598194/3675sTS.Human.Heart.CS17.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598194/3675sTS.Human.Heart.CS17.Female.fastq.gz	FASTQ	1118722056	b26d2a70b2acf6d5b6d23f19e37943c3	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598194	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/004/ERR2598194	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598194	E-MTAB-6814:3675sTS.Human.Heart.CS17.Female	ArrayExpress	3675sTS.Human.Heart.CS17.Female		2018-05-25
ERR2598158	ERP109002	SAMEA4690080	ERS2510264	ERX2614439	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5775sTS.Human.Kidney.20w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	32450165	3277466665	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5775sTS.Human.Kidney.20w.Male_s	E-MTAB-6814:5775sTS.Human.Kidney.20w.Male	1885118222	38ce72750166afee60ac09a18a929945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598158/ERR2598158.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598158/ERR2598158.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598158/ERR2598158.fastq.gz	1753992292	34c08d3d2ee9f04ea45c92726f810066	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598158/5775sTS.Human.Kidney.20w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598158/5775sTS.Human.Kidney.20w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598158/5775sTS.Human.Kidney.20w.Male.fastq.gz	FASTQ	1242051576	568772f78954f9ab408f71c5db3328a5	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598158	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598158	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598158	E-MTAB-6814:5775sTS.Human.Kidney.20w.Male	ArrayExpress	5775sTS.Human.Kidney.20w.Male		2018-05-25
ERR2598198	ERP109002	SAMEA4690120	ERS2510304	ERX2614479	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5742sTS.Human.Hindbrain.6w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	39216047	3960820747	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5742sTS.Human.Hindbrain.6w.Female_s	E-MTAB-6814:5742sTS.Human.Hindbrain.6w.Female	2350316004	70a95190eec05d2fe128fae75bb9bcd2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598198/ERR2598198.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598198/ERR2598198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598198/ERR2598198.fastq.gz	2191937862	24d599e0864ac12b53a09b904dec0427	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598198/5742sTS.Human.Hindbrain.6w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598198/5742sTS.Human.Hindbrain.6w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598198/5742sTS.Human.Hindbrain.6w.Female.fastq.gz	FASTQ	1556130903	c3fc808b7ded9e4c345e23323326bf7e	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598198	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598198	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598198	E-MTAB-6814:5742sTS.Human.Hindbrain.6w.Female	ArrayExpress	5742sTS.Human.Hindbrain.6w.Female		2018-05-25
ERR2598200	ERP109002	SAMEA4690122	ERS2510306	ERX2614481	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5650sTS.Human.Kidney.6w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	38499086	3888407686	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5650sTS.Human.Kidney.6w.Male_s	E-MTAB-6814:5650sTS.Human.Kidney.6w.Male	2149429764	ce73a7d5626b036a3061bdb3448e728d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598200/ERR2598200.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598200/ERR2598200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598200/ERR2598200.fastq.gz	1995662038	a523c122ac86e182a4f04c60694c85d3	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598200/5650sTS.Human.Kidney.6w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598200/5650sTS.Human.Kidney.6w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598200/5650sTS.Human.Kidney.6w.Male.fastq.gz	FASTQ	1414873184	98dc032c282cd0451fce729b9a92c63a	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598200	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598200	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598200	E-MTAB-6814:5650sTS.Human.Kidney.6w.Male	ArrayExpress	5650sTS.Human.Kidney.6w.Male		2018-05-25
